# Output from hector version 2.0
year,run_name,spinup,component,variable,value,units
18,rcp85,1,simpleNbox,earth_c,0,Pg C
18,rcp85,1,temperature,Tgav,0,degC
18,rcp85,1,temperature,flux_mixed,0,W/m2
18,rcp85,1,temperature,flux_interior,0,W/m2
18,rcp85,1,temperature,heatflux,0,W/m2
19,rcp85,1,OH,TAU_OH,6.6,Years
19,rcp85,1,CH4,CH4,653,ppbv CH4
19,rcp85,1,ozone,O3,30,DU O3
19,rcp85,1,N2O,N2O,272.96,ppbv N2O
19,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
19,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
19,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
19,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
19,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
19,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
19,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
19,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
19,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
19,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
19,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
19,rcp85,1,ocean,carbon_DO,25982,Pg C
19,rcp85,1,ocean,carbon_HL,140.116,Pg C
19,rcp85,1,ocean,carbon_IO,8407.4,Pg C
19,rcp85,1,ocean,carbon_LL,780.492,Pg C
19,rcp85,1,ocean,DIC_HL,2103.68,umol/kg
19,rcp85,1,ocean,DIC_LL,2067.92,umol/kg
19,rcp85,1,ocean,HL_DO_Cflux,98.9739,Pg C/yr
19,rcp85,1,ocean,atm_ocean_flux,0,Pg C/yr
19,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
19,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
19,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
19,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
19,rcp85,1,ocean,PCO2_HL,0,(undefined)
19,rcp85,1,ocean,PCO2_LL,0,(undefined)
19,rcp85,1,ocean,pH_HL,0,(undefined)
19,rcp85,1,ocean,pH_LL,0,(undefined)
19,rcp85,1,ocean,Temp_HL,2,degC
19,rcp85,1,ocean,Temp_LL,22,degC
19,rcp85,1,ocean,ocean_c,35310,Pg C
19,rcp85,1,ocean,CO3_HL,0,(undefined)
19,rcp85,1,ocean,CO3_LL,0,(undefined)
19,rcp85,1,ocean,ocean_timesteps,1,(unitless)
19,rcp85,1,simpleNbox,atm_land_flux,-0.20597,Pg C/yr
19,rcp85,1,simpleNbox,npp,50,Pg C/yr
19,rcp85,1,simpleNbox,rh,50.206,Pg C/yr
19,rcp85,1,simpleNbox,Ca,276.701,ppmv CO2
19,rcp85,1,simpleNbox,atmos_c,589.573,Pg C
19,rcp85,1,simpleNbox,atmos_c_residual,0,Pg C
19,rcp85,1,simpleNbox,veg_c,525.409,Pg C
19,rcp85,1,simpleNbox,detritus_c,56.54,Pg C
19,rcp85,1,simpleNbox,soil_c,1803.55,Pg C
19,rcp85,1,simpleNbox,earth_c,0,Pg C
19,rcp85,1,temperature,Tgav,0,degC
19,rcp85,1,temperature,flux_mixed,0,W/m2
19,rcp85,1,temperature,flux_interior,0,W/m2
19,rcp85,1,temperature,heatflux,0,W/m2
20,rcp85,1,OH,TAU_OH,6.6,Years
20,rcp85,1,CH4,CH4,653,ppbv CH4
20,rcp85,1,ozone,O3,30,DU O3
20,rcp85,1,N2O,N2O,272.96,ppbv N2O
20,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
20,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
20,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
20,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
20,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
20,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
20,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
20,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
20,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
20,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
20,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
20,rcp85,1,ocean,carbon_DO,25981.5,Pg C
20,rcp85,1,ocean,carbon_HL,140.148,Pg C
20,rcp85,1,ocean,carbon_IO,8407.65,Pg C
20,rcp85,1,ocean,carbon_LL,780.688,Pg C
20,rcp85,1,ocean,DIC_HL,2104.16,umol/kg
20,rcp85,1,ocean,DIC_LL,2068.44,umol/kg
20,rcp85,1,ocean,HL_DO_Cflux,99.0303,Pg C/yr
20,rcp85,1,ocean,atm_ocean_flux,0,Pg C/yr
20,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
20,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
20,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
20,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
20,rcp85,1,ocean,PCO2_HL,0,(undefined)
20,rcp85,1,ocean,PCO2_LL,0,(undefined)
20,rcp85,1,ocean,pH_HL,0,(undefined)
20,rcp85,1,ocean,pH_LL,0,(undefined)
20,rcp85,1,ocean,Temp_HL,2,degC
20,rcp85,1,ocean,Temp_LL,22,degC
20,rcp85,1,ocean,ocean_c,35310,Pg C
20,rcp85,1,ocean,CO3_HL,0,(undefined)
20,rcp85,1,ocean,CO3_LL,0,(undefined)
20,rcp85,1,ocean,ocean_timesteps,1,(unitless)
20,rcp85,1,simpleNbox,atm_land_flux,-0.211028,Pg C/yr
20,rcp85,1,simpleNbox,npp,50,Pg C/yr
20,rcp85,1,simpleNbox,rh,50.211,Pg C/yr
20,rcp85,1,simpleNbox,Ca,276.795,ppmv CO2
20,rcp85,1,simpleNbox,atmos_c,589.779,Pg C
20,rcp85,1,simpleNbox,atmos_c_residual,0,Pg C
20,rcp85,1,simpleNbox,veg_c,524.52,Pg C
20,rcp85,1,simpleNbox,detritus_c,56.5025,Pg C
20,rcp85,1,simpleNbox,soil_c,1804.27,Pg C
20,rcp85,1,simpleNbox,earth_c,0,Pg C
20,rcp85,1,temperature,Tgav,0,degC
20,rcp85,1,temperature,flux_mixed,0,W/m2
20,rcp85,1,temperature,flux_interior,0,W/m2
20,rcp85,1,temperature,heatflux,0,W/m2
21,rcp85,1,OH,TAU_OH,6.6,Years
21,rcp85,1,CH4,CH4,653,ppbv CH4
21,rcp85,1,ozone,O3,30,DU O3
21,rcp85,1,N2O,N2O,272.96,ppbv N2O
21,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
21,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
21,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
21,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
21,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
21,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
21,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
21,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
21,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
21,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
21,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
21,rcp85,1,ocean,carbon_DO,25981.1,Pg C
21,rcp85,1,ocean,carbon_HL,140.147,Pg C
21,rcp85,1,ocean,carbon_IO,8407.89,Pg C
21,rcp85,1,ocean,carbon_LL,780.868,Pg C
21,rcp85,1,ocean,DIC_HL,2104.16,umol/kg
21,rcp85,1,ocean,DIC_LL,2068.92,umol/kg
21,rcp85,1,ocean,HL_DO_Cflux,99.0794,Pg C/yr
21,rcp85,1,ocean,atm_ocean_flux,0,Pg C/yr
21,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
21,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
21,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
21,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
21,rcp85,1,ocean,PCO2_HL,0,(undefined)
21,rcp85,1,ocean,PCO2_LL,0,(undefined)
21,rcp85,1,ocean,pH_HL,0,(undefined)
21,rcp85,1,ocean,pH_LL,0,(undefined)
21,rcp85,1,ocean,Temp_HL,2,degC
21,rcp85,1,ocean,Temp_LL,22,degC
21,rcp85,1,ocean,ocean_c,35310,Pg C
21,rcp85,1,ocean,CO3_HL,0,(undefined)
21,rcp85,1,ocean,CO3_LL,0,(undefined)
21,rcp85,1,ocean,ocean_timesteps,1,(unitless)
21,rcp85,1,simpleNbox,atm_land_flux,-0.215664,Pg C/yr
21,rcp85,1,simpleNbox,npp,50,Pg C/yr
21,rcp85,1,simpleNbox,rh,50.2157,Pg C/yr
21,rcp85,1,simpleNbox,Ca,276.891,ppmv CO2
21,rcp85,1,simpleNbox,atmos_c,589.99,Pg C
21,rcp85,1,simpleNbox,atmos_c_residual,0,Pg C
21,rcp85,1,simpleNbox,veg_c,523.662,Pg C
21,rcp85,1,simpleNbox,detritus_c,56.4664,Pg C
21,rcp85,1,simpleNbox,soil_c,1804.95,Pg C
21,rcp85,1,simpleNbox,earth_c,0,Pg C
21,rcp85,1,temperature,Tgav,0,degC
21,rcp85,1,temperature,flux_mixed,0,W/m2
21,rcp85,1,temperature,flux_interior,0,W/m2
21,rcp85,1,temperature,heatflux,0,W/m2
22,rcp85,1,OH,TAU_OH,6.6,Years
22,rcp85,1,CH4,CH4,653,ppbv CH4
22,rcp85,1,ozone,O3,30,DU O3
22,rcp85,1,N2O,N2O,272.96,ppbv N2O
22,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
22,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
22,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
22,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
22,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
22,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
22,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
22,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
22,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
22,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
22,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
22,rcp85,1,ocean,carbon_DO,25980.7,Pg C
22,rcp85,1,ocean,carbon_HL,140.141,Pg C
22,rcp85,1,ocean,carbon_IO,8408.11,Pg C
22,rcp85,1,ocean,carbon_LL,781.033,Pg C
22,rcp85,1,ocean,DIC_HL,2104.05,umol/kg
22,rcp85,1,ocean,DIC_LL,2069.35,umol/kg
22,rcp85,1,ocean,HL_DO_Cflux,99.1018,Pg C/yr
22,rcp85,1,ocean,atm_ocean_flux,0,Pg C/yr
22,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
22,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
22,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
22,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
22,rcp85,1,ocean,PCO2_HL,0,(undefined)
22,rcp85,1,ocean,PCO2_LL,0,(undefined)
22,rcp85,1,ocean,pH_HL,0,(undefined)
22,rcp85,1,ocean,pH_LL,0,(undefined)
22,rcp85,1,ocean,Temp_HL,2,degC
22,rcp85,1,ocean,Temp_LL,22,degC
22,rcp85,1,ocean,ocean_c,35310,Pg C
22,rcp85,1,ocean,CO3_HL,0,(undefined)
22,rcp85,1,ocean,CO3_LL,0,(undefined)
22,rcp85,1,ocean,ocean_timesteps,1,(unitless)
22,rcp85,1,simpleNbox,atm_land_flux,-0.219898,Pg C/yr
22,rcp85,1,simpleNbox,npp,50,Pg C/yr
22,rcp85,1,simpleNbox,rh,50.2199,Pg C/yr
22,rcp85,1,simpleNbox,Ca,276.991,ppmv CO2
22,rcp85,1,simpleNbox,atmos_c,590.206,Pg C
22,rcp85,1,simpleNbox,atmos_c_residual,0,Pg C
22,rcp85,1,simpleNbox,veg_c,522.833,Pg C
22,rcp85,1,simpleNbox,detritus_c,56.4316,Pg C
22,rcp85,1,simpleNbox,soil_c,1805.6,Pg C
22,rcp85,1,simpleNbox,earth_c,0,Pg C
22,rcp85,1,temperature,Tgav,0,degC
22,rcp85,1,temperature,flux_mixed,0,W/m2
22,rcp85,1,temperature,flux_interior,0,W/m2
22,rcp85,1,temperature,heatflux,0,W/m2
23,rcp85,1,OH,TAU_OH,6.6,Years
23,rcp85,1,CH4,CH4,653,ppbv CH4
23,rcp85,1,ozone,O3,30,DU O3
23,rcp85,1,N2O,N2O,272.96,ppbv N2O
23,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
23,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
23,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
23,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
23,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
23,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
23,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
23,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
23,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
23,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
23,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
23,rcp85,1,ocean,carbon_DO,25980.3,Pg C
23,rcp85,1,ocean,carbon_HL,140.148,Pg C
23,rcp85,1,ocean,carbon_IO,8408.33,Pg C
23,rcp85,1,ocean,carbon_LL,781.184,Pg C
23,rcp85,1,ocean,DIC_HL,2104.17,umol/kg
23,rcp85,1,ocean,DIC_LL,2069.75,umol/kg
23,rcp85,1,ocean,HL_DO_Cflux,99.1016,Pg C/yr
23,rcp85,1,ocean,atm_ocean_flux,0,Pg C/yr
23,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
23,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
23,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
23,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
23,rcp85,1,ocean,PCO2_HL,0,(undefined)
23,rcp85,1,ocean,PCO2_LL,0,(undefined)
23,rcp85,1,ocean,pH_HL,0,(undefined)
23,rcp85,1,ocean,pH_LL,0,(undefined)
23,rcp85,1,ocean,Temp_HL,2,degC
23,rcp85,1,ocean,Temp_LL,22,degC
23,rcp85,1,ocean,ocean_c,35310,Pg C
23,rcp85,1,ocean,CO3_HL,0,(undefined)
23,rcp85,1,ocean,CO3_LL,0,(undefined)
23,rcp85,1,ocean,ocean_timesteps,1,(unitless)
23,rcp85,1,simpleNbox,atm_land_flux,-0.223748,Pg C/yr
23,rcp85,1,simpleNbox,npp,50,Pg C/yr
23,rcp85,1,simpleNbox,rh,50.2237,Pg C/yr
23,rcp85,1,simpleNbox,Ca,277.092,ppmv CO2
23,rcp85,1,simpleNbox,atmos_c,590.425,Pg C
23,rcp85,1,simpleNbox,atmos_c_residual,0,Pg C
23,rcp85,1,simpleNbox,veg_c,522.034,Pg C
23,rcp85,1,simpleNbox,detritus_c,56.3979,Pg C
23,rcp85,1,simpleNbox,soil_c,1806.21,Pg C
23,rcp85,1,simpleNbox,earth_c,0,Pg C
23,rcp85,1,temperature,Tgav,0,degC
23,rcp85,1,temperature,flux_mixed,0,W/m2
23,rcp85,1,temperature,flux_interior,0,W/m2
23,rcp85,1,temperature,heatflux,0,W/m2
24,rcp85,1,OH,TAU_OH,6.6,Years
24,rcp85,1,CH4,CH4,653,ppbv CH4
24,rcp85,1,ozone,O3,30,DU O3
24,rcp85,1,N2O,N2O,272.96,ppbv N2O
24,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
24,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
24,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
24,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
24,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
24,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
24,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
24,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
24,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
24,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
24,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
24,rcp85,1,ocean,carbon_DO,25980,Pg C
24,rcp85,1,ocean,carbon_HL,140.174,Pg C
24,rcp85,1,ocean,carbon_IO,8408.53,Pg C
24,rcp85,1,ocean,carbon_LL,781.323,Pg C
24,rcp85,1,ocean,DIC_HL,2104.56,umol/kg
24,rcp85,1,ocean,DIC_LL,2070.12,umol/kg
24,rcp85,1,ocean,HL_DO_Cflux,99.0968,Pg C/yr
24,rcp85,1,ocean,atm_ocean_flux,0,Pg C/yr
24,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
24,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
24,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
24,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
24,rcp85,1,ocean,PCO2_HL,0,(undefined)
24,rcp85,1,ocean,PCO2_LL,0,(undefined)
24,rcp85,1,ocean,pH_HL,0,(undefined)
24,rcp85,1,ocean,pH_LL,0,(undefined)
24,rcp85,1,ocean,Temp_HL,2,degC
24,rcp85,1,ocean,Temp_LL,22,degC
24,rcp85,1,ocean,ocean_c,35310,Pg C
24,rcp85,1,ocean,CO3_HL,0,(undefined)
24,rcp85,1,ocean,CO3_LL,0,(undefined)
24,rcp85,1,ocean,ocean_timesteps,1,(unitless)
24,rcp85,1,simpleNbox,atm_land_flux,-0.227232,Pg C/yr
24,rcp85,1,simpleNbox,npp,50,Pg C/yr
24,rcp85,1,simpleNbox,rh,50.2272,Pg C/yr
24,rcp85,1,simpleNbox,Ca,277.195,ppmv CO2
24,rcp85,1,simpleNbox,atmos_c,590.649,Pg C
24,rcp85,1,simpleNbox,atmos_c_residual,0,Pg C
24,rcp85,1,simpleNbox,veg_c,521.263,Pg C
24,rcp85,1,simpleNbox,detritus_c,56.3655,Pg C
24,rcp85,1,simpleNbox,soil_c,1806.79,Pg C
24,rcp85,1,simpleNbox,earth_c,0,Pg C
24,rcp85,1,temperature,Tgav,0,degC
24,rcp85,1,temperature,flux_mixed,0,W/m2
24,rcp85,1,temperature,flux_interior,0,W/m2
24,rcp85,1,temperature,heatflux,0,W/m2
25,rcp85,1,OH,TAU_OH,6.6,Years
25,rcp85,1,CH4,CH4,653,ppbv CH4
25,rcp85,1,ozone,O3,30,DU O3
25,rcp85,1,N2O,N2O,272.96,ppbv N2O
25,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
25,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
25,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HCF22_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HCF141b_halocarbon,hc_concentration,0,pptv
25,rcp85,1,HCF142b_halocarbon,hc_concentration,0,pptv
25,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
25,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
25,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
25,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
25,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
25,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
25,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
25,rcp85,1,ocean,carbon_DO,25979.6,Pg C
25,rcp85,1,ocean,carbon_HL,140.207,Pg C
25,rcp85,1,ocean,carbon_IO,8408.73,Pg C
